country_std,indicator_name,sex,age_group,age_categories,Year,Unemployment,GDP
Morocco,Unemployment rate by sex and age,Female,25+,Adults,2016,8.49,
Morocco,Unemployment rate by sex and age,Female,Under 15,Children,2016,10.691,
Morocco,Unemployment rate by sex and age,Male,15-24,Youth,2016,22.209,
Morocco,Unemployment rate by sex and age,Male,25+,Adults,2016,6.591,
Morocco,Unemployment rate by sex and age,Male,Under 15,Children,2016,8.835,
Mozambique,Unemployment rate by sex and age,Female,15-24,Youth,2016,7.142,
Mozambique,Unemployment rate by sex and age,Female,25+,Adults,2016,2.428,
Mozambique,Unemployment rate by sex and age,Female,Under 15,Children,2016,3.756,
Mozambique,Unemployment rate by sex and age,Male,15-24,Youth,2016,7.585,
Mozambique,Unemployment rate by sex and age,Male,25+,Adults,2016,1.45,
Mozambique,Unemployment rate by sex and age,Male,Under 15,Children,2016,3.233,
Myanmar,Unemployment rate by sex and age,Female,15-24,Youth,2016,3.083,
Myanmar,Unemployment rate by sex and age,Female,25+,Adults,2016,0.829,
Myanmar,Unemployment rate by sex and age,Female,Under 15,Children,2016,1.341,
Myanmar,Unemployment rate by sex and age,Male,15-24,Youth,2016,2.169,
Myanmar,Unemployment rate by sex and age,Male,25+,Adults,2016,0.533,
Myanmar,Unemployment rate by sex and age,Male,Under 15,Children,2016,0.859,
Namibia,Unemployment rate by sex and age,Female,15-24,Youth,2016,51.623,
Namibia,Unemployment rate by sex and age,Female,25+,Adults,2016,18.522,
Namibia,Unemployment rate by sex and age,Female,Under 15,Children,2016,25.01,
Namibia,Unemployment rate by sex and age,Male,15-24,Youth,2016,37.342,
Namibia,Unemployment rate by sex and age,Male,25+,Adults,2016,17.904,
Namibia,Unemployment rate by sex and age,Male,Under 15,Children,2016,21.806,
Nepal,Unemployment rate by sex and age,Female,15-24,Youth,2016,21.886,
Nepal,Unemployment rate by sex and age,Female,25+,Adults,2016,9.045,
Nepal,Unemployment rate by sex and age,Female,Under 15,Children,2016,12.087,
Nepal,Unemployment rate by sex and age,Male,15-24,Youth,2016,18.556,
Nepal,Unemployment rate by sex and age,Male,25+,Adults,2016,7.209,
Nepal,Unemployment rate by sex and age,Male,Under 15,Children,2016,9.845,
Netherlands,Unemployment rate by sex and age,Female,15-24,Youth,2016,10.255,
Netherlands,Unemployment rate by sex and age,Female,25+,Adults,2016,5.75,
Netherlands,Unemployment rate by sex and age,Female,Under 15,Children,2016,6.514,
Netherlands,Unemployment rate by sex and age,Male,15-24,Youth,2016,11.389,
Netherlands,Unemployment rate by sex and age,Male,25+,Adults,2016,4.572,
Netherlands,Unemployment rate by sex and age,Male,Under 15,Children,2016,5.573,
New Zealand,Unemployment rate by sex and age,Female,15-24,Youth,2016,13.645,
New Zealand,Unemployment rate by sex and age,Female,25+,Adults,2016,4.059,
New Zealand,Unemployment rate by sex and age,Female,Under 15,Children,2016,5.523,
New Zealand,Unemployment rate by sex and age,Male,15-24,Youth,2016,13.42,
New Zealand,Unemployment rate by sex and age,Male,25+,Adults,2016,3.221,
New Zealand,Unemployment rate by sex and age,Male,Under 15,Children,2016,4.813,
Nicaragua,Unemployment rate by sex and age,Female,15-24,Youth,2016,9.999,
Nicaragua,Unemployment rate by sex and age,Female,25+,Adults,2016,2.926,
Nicaragua,Unemployment rate by sex and age,Female,Under 15,Children,2016,4.277,
Nicaragua,Unemployment rate by sex and age,Male,15-24,Youth,2016,6.088,
Nicaragua,Unemployment rate by sex and age,Male,25+,Adults,2016,2.793,
Nicaragua,Unemployment rate by sex and age,Male,Under 15,Children,2016,3.666,
Niger,Unemployment rate by sex and age,Female,15-24,Youth,2016,0.412,
Niger,Unemployment rate by sex and age,Female,25+,Adults,2016,0.467,
Niger,Unemployment rate by sex and age,Female,Under 15,Children,2016,0.45,
Niger,Unemployment rate by sex and age,Male,15-24,Youth,2016,0.882,
Niger,Unemployment rate by sex and age,Male,25+,Adults,2016,0.526,
Niger,Unemployment rate by sex and age,Male,Under 15,Children,2016,0.638,
Nigeria,Unemployment rate by sex and age,Female,15-24,Youth,2016,12.152,
Nigeria,Unemployment rate by sex and age,Female,25+,Adults,2016,2.782,
Nigeria,Unemployment rate by sex and age,Female,Under 15,Children,2016,4.18,
Nigeria,Unemployment rate by sex and age,Male,15-24,Youth,2016,10.644,
Nigeria,Unemployment rate by sex and age,Male,25+,Adults,2016,3.832,
Nigeria,Unemployment rate by sex and age,Male,Under 15,Children,2016,4.802,
North Macedonia,Unemployment rate by sex and age,Female,15-24,Youth,2016,49.559,
North Macedonia,Unemployment rate by sex and age,Female,25+,Adults,2016,20.754,
North Macedonia,Unemployment rate by sex and age,Female,Under 15,Children,2016,23.248,
North Macedonia,Unemployment rate by sex and age,Male,15-24,Youth,2016,48.618,
North Macedonia,Unemployment rate by sex and age,Male,25+,Adults,2016,22.332,
North Macedonia,Unemployment rate by sex and age,Male,Under 15,Children,2016,24.969,
Norway,Unemployment rate by sex and age,Female,15-24,Youth,2016,9.255,
Norway,Unemployment rate by sex and age,Female,25+,Adults,2016,3.067,
Norway,Unemployment rate by sex and age,Female,Under 15,Children,2016,3.913,
Norway,Unemployment rate by sex and age,Male,15-24,Youth,2016,12.918,
Norway,Unemployment rate by sex and age,Male,25+,Adults,2016,4.262,
Norway,Unemployment rate by sex and age,Male,Under 15,Children,2016,5.364,
Palestine,Unemployment rate by sex and age,Female,15-24,Youth,2016,60.753,
Palestine,Unemployment rate by sex and age,Female,25+,Adults,2016,31.496,
Palestine,Unemployment rate by sex and age,Female,Under 15,Children,2016,37.727,
Palestine,Unemployment rate by sex and age,Male,15-24,Youth,2016,33.696,
Palestine,Unemployment rate by sex and age,Male,25+,Adults,2016,15.868,
Palestine,Unemployment rate by sex and age,Male,Under 15,Children,2016,20.448,
Oman,Unemployment rate by sex and age,Female,15-24,Youth,2016,33.195,
Oman,Unemployment rate by sex and age,Female,25+,Adults,2016,10.671,
Oman,Unemployment rate by sex and age,Female,Under 15,Children,2016,13.216,
Oman,Unemployment rate by sex and age,Male,15-24,Youth,2016,11.166,
Oman,Unemployment rate by sex and age,Male,25+,Adults,2016,0.653,
Oman,Unemployment rate by sex and age,Male,Under 15,Children,2016,1.739,
Pakistan,Unemployment rate by sex and age,Female,15-24,Youth,2016,4.428,
Pakistan,Unemployment rate by sex and age,Female,25+,Adults,2016,2.067,
Pakistan,Unemployment rate by sex and age,Female,Under 15,Children,2016,2.729,
Pakistan,Unemployment rate by sex and age,Male,15-24,Youth,2016,5.398,
Pakistan,Unemployment rate by sex and age,Male,25+,Adults,2016,1.088,
Pakistan,Unemployment rate by sex and age,Male,Under 15,Children,2016,2.165,
Panama,Unemployment rate by sex and age,Female,15-24,Youth,2016,15.85,
Panama,Unemployment rate by sex and age,Female,25+,Adults,2016,4.24,
Panama,Unemployment rate by sex and age,Female,Under 15,Children,2016,5.866,
Panama,Unemployment rate by sex and age,Male,15-24,Youth,2016,10.35,
Panama,Unemployment rate by sex and age,Male,25+,Adults,2016,2.76,
Panama,Unemployment rate by sex and age,Male,Under 15,Children,2016,4.031,
Papua New Guinea,Unemployment rate by sex and age,Female,15-24,Youth,2016,3.35,
Papua New Guinea,Unemployment rate by sex and age,Female,25+,Adults,2016,0.782,
Papua New Guinea,Unemployment rate by sex and age,Female,Under 15,Children,2016,1.388,
Papua New Guinea,Unemployment rate by sex and age,Male,15-24,Youth,2016,5.846,
Papua New Guinea,Unemployment rate by sex and age,Male,25+,Adults,2016,2.903,
Papua New Guinea,Unemployment rate by sex and age,Male,Under 15,Children,2016,3.56,
Paraguay,Unemployment rate by sex and age,Female,15-24,Youth,2016,15.401,
Paraguay,Unemployment rate by sex and age,Female,25+,Adults,2016,4.233,
Paraguay,Unemployment rate by sex and age,Female,Under 15,Children,2016,6.709,
Paraguay,Unemployment rate by sex and age,Male,15-24,Youth,2016,9.049,
Paraguay,Unemployment rate by sex and age,Male,25+,Adults,2016,2.746,
Paraguay,Unemployment rate by sex and age,Male,Under 15,Children,2016,4.259,
Peru,Unemployment rate by sex and age,Female,15-24,Youth,2016,8.755,
Peru,Unemployment rate by sex and age,Female,25+,Adults,2016,2.814,
Peru,Unemployment rate by sex and age,Female,Under 15,Children,2016,3.973,
Peru,Unemployment rate by sex and age,Male,15-24,Youth,2016,7.844,
Peru,Unemployment rate by sex and age,Male,25+,Adults,2016,2.56,
Peru,Unemployment rate by sex and age,Male,Under 15,Children,2016,3.543,
Philippines,Unemployment rate by sex and age,Female,15-24,Youth,2016,9.271,
Philippines,Unemployment rate by sex and age,Female,25+,Adults,2016,1.492,
Philippines,Unemployment rate by sex and age,Female,Under 15,Children,2016,2.853,
Philippines,Unemployment rate by sex and age,Male,15-24,Youth,2016,6.882,
Philippines,Unemployment rate by sex and age,Male,25+,Adults,2016,1.611,
Philippines,Unemployment rate by sex and age,Male,Under 15,Children,2016,2.603,
Poland,Unemployment rate by sex and age,Female,15-24,Youth,2016,17.976,
Poland,Unemployment rate by sex and age,Female,25+,Adults,2016,5.303,
Poland,Unemployment rate by sex and age,Female,Under 15,Children,2016,6.226,
Poland,Unemployment rate by sex and age,Male,15-24,Youth,2016,17.455,
Poland,Unemployment rate by sex and age,Male,25+,Adults,2016,5.046,
Poland,Unemployment rate by sex and age,Male,Under 15,Children,2016,6.106,
Portugal,Unemployment rate by sex and age,Female,15-24,Youth,2016,28.792,
Portugal,Unemployment rate by sex and age,Female,25+,Adults,2016,9.909,
Portugal,Unemployment rate by sex and age,Female,Under 15,Children,2016,11.173,
Portugal,Unemployment rate by sex and age,Male,15-24,Youth,2016,27.234,
Portugal,Unemployment rate by sex and age,Male,25+,Adults,2016,9.68,
Portugal,Unemployment rate by sex and age,Male,Under 15,Children,2016,10.972,
Puerto Rico,Unemployment rate by sex and age,Female,15-24,Youth,2016,20.402,
Puerto Rico,Unemployment rate by sex and age,Female,25+,Adults,2016,8.517,
Puerto Rico,Unemployment rate by sex and age,Female,Under 15,Children,2016,9.475,
Puerto Rico,Unemployment rate by sex and age,Male,15-24,Youth,2016,29.524,
Puerto Rico,Unemployment rate by sex and age,Male,25+,Adults,2016,11.678,
Puerto Rico,Unemployment rate by sex and age,Male,Under 15,Children,2016,13.485,
Qatar,Unemployment rate by sex and age,Female,15-24,Youth,2016,2.456,
Qatar,Unemployment rate by sex and age,Female,25+,Adults,2016,0.484,
Qatar,Unemployment rate by sex and age,Female,Under 15,Children,2016,0.717,
Qatar,Unemployment rate by sex and age,Male,15-24,Youth,2016,0.213,
Qatar,Unemployment rate by sex and age,Male,25+,Adults,2016,0.038,
Qatar,Unemployment rate by sex and age,Male,Under 15,Children,2016,0.061,
Romania,Unemployment rate by sex and age,Female,15-24,Youth,2016,21.824,
Romania,Unemployment rate by sex and age,Female,25+,Adults,2016,3.919,
Romania,Unemployment rate by sex and age,Female,Under 15,Children,2016,4.984,
Romania,Unemployment rate by sex and age,Male,15-24,Youth,2016,19.851,
Romania,Unemployment rate by sex and age,Male,25+,Adults,2016,5.55,
Romania,Unemployment rate by sex and age,Male,Under 15,Children,2016,6.595,
Russia,Unemployment rate by sex and age,Female,15-24,Youth,2016,17.478,
Russia,Unemployment rate by sex and age,Female,25+,Adults,2016,4.492,
Russia,Unemployment rate by sex and age,Female,Under 15,Children,2016,5.348,
Russia,Unemployment rate by sex and age,Male,15-24,Youth,2016,16.029,
Russia,Unemployment rate by sex and age,Male,25+,Adults,2016,4.849,
Russia,Unemployment rate by sex and age,Male,Under 15,Children,2016,5.758,
Rwanda,Unemployment rate by sex and age,Female,15-24,Youth,2016,17.849,
Rwanda,Unemployment rate by sex and age,Female,25+,Adults,2016,10.826,
Rwanda,Unemployment rate by sex and age,Female,Under 15,Children,2016,12.567,
Rwanda,Unemployment rate by sex and age,Male,15-24,Youth,2016,15.384,
Rwanda,Unemployment rate by sex and age,Male,25+,Adults,2016,9.786,
Rwanda,Unemployment rate by sex and age,Male,Under 15,Children,2016,11.109,
Saint Lucia,Unemployment rate by sex and age,Female,15-24,Youth,2016,43.419,
Saint Lucia,Unemployment rate by sex and age,Female,25+,Adults,2016,16.242,
Saint Lucia,Unemployment rate by sex and age,Female,Under 15,Children,2016,21.701,
Saint Lucia,Unemployment rate by sex and age,Male,15-24,Youth,2016,47.781,
Saint Lucia,Unemployment rate by sex and age,Male,25+,Adults,2016,10.997,
Saint Lucia,Unemployment rate by sex and age,Male,Under 15,Children,2016,18.055,
Saint Vincent and the Grenadines,Unemployment rate by sex and age,Female,15-24,Youth,2016,40.602,
Saint Vincent and the Grenadines,Unemployment rate by sex and age,Female,25+,Adults,2016,12.579,
Saint Vincent and the Grenadines,Unemployment rate by sex and age,Female,Under 15,Children,2016,16.834,
Saint Vincent and the Grenadines,Unemployment rate by sex and age,Male,15-24,Youth,2016,41.637,
Saint Vincent and the Grenadines,Unemployment rate by sex and age,Male,25+,Adults,2016,15.387,
Saint Vincent and the Grenadines,Unemployment rate by sex and age,Male,Under 15,Children,2016,20.441,
Samoa,Unemployment rate by sex and age,Female,15-24,Youth,2016,26.259,
Samoa,Unemployment rate by sex and age,Female,25+,Adults,2016,8.49,
Samoa,Unemployment rate by sex and age,Female,Under 15,Children,2016,13.006,
Samoa,Unemployment rate by sex and age,Male,15-24,Youth,2016,13.278,
Samoa,Unemployment rate by sex and age,Male,25+,Adults,2016,4.674,
Samoa,Unemployment rate by sex and age,Male,Under 15,Children,2016,6.721,
São Tomé and Príncipe,Unemployment rate by sex and age,Female,15-24,Youth,2016,32.755,
São Tomé and Príncipe,Unemployment rate by sex and age,Female,25+,Adults,2016,18.592,
São Tomé and Príncipe,Unemployment rate by sex and age,Female,Under 15,Children,2016,21.24,
São Tomé and Príncipe,Unemployment rate by sex and age,Male,15-24,Youth,2016,14.853,
São Tomé and Príncipe,Unemployment rate by sex and age,Male,25+,Adults,2016,8.113,
São Tomé and Príncipe,Unemployment rate by sex and age,Male,Under 15,Children,2016,9.595,
Saudi Arabia,Unemployment rate by sex and age,Female,15-24,Youth,2016,46.809,
Saudi Arabia,Unemployment rate by sex and age,Female,25+,Adults,2016,18.83,
Saudi Arabia,Unemployment rate by sex and age,Female,Under 15,Children,2016,21.481,
Saudi Arabia,Unemployment rate by sex and age,Male,15-24,Youth,2016,17.913,
Saudi Arabia,Unemployment rate by sex and age,Male,25+,Adults,2016,1.533,
Saudi Arabia,Unemployment rate by sex and age,Male,Under 15,Children,2016,2.545,
Senegal,Unemployment rate by sex and age,Female,15-24,Youth,2016,6.674,
Senegal,Unemployment rate by sex and age,Female,25+,Adults,2016,4.222,
Senegal,Unemployment rate by sex and age,Female,Under 15,Children,2016,4.764,
Senegal,Unemployment rate by sex and age,Male,15-24,Youth,2016,6.176,
Senegal,Unemployment rate by sex and age,Male,25+,Adults,2016,3.651,
Senegal,Unemployment rate by sex and age,Male,Under 15,Children,2016,4.253,
Serbia,Unemployment rate by sex and age,Female,15-24,Youth,2016,39.567,
Serbia,Unemployment rate by sex and age,Female,25+,Adults,2016,14.587,
Serbia,Unemployment rate by sex and age,Female,Under 15,Children,2016,16.095,
Serbia,Unemployment rate by sex and age,Male,15-24,Youth,2016,32.15,
Serbia,Unemployment rate by sex and age,Male,25+,Adults,2016,13.052,
Serbia,Unemployment rate by sex and age,Male,Under 15,Children,2016,14.585,
Sierra Leone,Unemployment rate by sex and age,Female,15-24,Youth,2016,4.507,
Sierra Leone,Unemployment rate by sex and age,Female,25+,Adults,2016,3.048,
Sierra Leone,Unemployment rate by sex and age,Female,Under 15,Children,2016,3.359,
Sierra Leone,Unemployment rate by sex and age,Male,15-24,Youth,2016,10.15,
Sierra Leone,Unemployment rate by sex and age,Male,25+,Adults,2016,4.591,
Sierra Leone,Unemployment rate by sex and age,Male,Under 15,Children,2016,5.509,
Singapore,Unemployment rate by sex and age,Female,15-24,Youth,2016,12.762,
Singapore,Unemployment rate by sex and age,Female,25+,Adults,2016,3.669,
Singapore,Unemployment rate by sex and age,Female,Under 15,Children,2016,4.488,
Singapore,Unemployment rate by sex and age,Male,15-24,Youth,2016,6.387,
Singapore,Unemployment rate by sex and age,Male,25+,Adults,2016,3.545,
Singapore,Unemployment rate by sex and age,Male,Under 15,Children,2016,3.787,
Slovakia,Unemployment rate by sex and age,Female,15-24,Youth,2016,26.376,
Slovakia,Unemployment rate by sex and age,Female,25+,Adults,2016,9.783,
Slovakia,Unemployment rate by sex and age,Female,Under 15,Children,2016,10.781,
Slovakia,Unemployment rate by sex and age,Male,15-24,Youth,2016,19.84,
Slovakia,Unemployment rate by sex and age,Male,25+,Adults,2016,7.757,
Slovakia,Unemployment rate by sex and age,Male,Under 15,Children,2016,8.771,
Slovenia,Unemployment rate by sex and age,Female,15-24,Youth,2016,14.74,
Slovenia,Unemployment rate by sex and age,Female,25+,Adults,2016,8.181,
Slovenia,Unemployment rate by sex and age,Female,Under 15,Children,2016,8.604,
